,每次检验编号,逐秒车速,加速度,逐秒CO浓度,逐秒NO浓度,逐秒HC浓度,vsp,vsp_bin
1410,330100141808300499,17.6,5.6,0.01,2,31,112.39,21
1411,330100141808300499,12.0,5.0,0.02,3,31,68.11,21
1412,330100141808300499,0.6,0.6,0.01,2,31,0.48,1
1413,330100141808300499,0.0,0.0,0.01,2,31,0.0,0
1414,330100141808300499,0.0,0.0,0.01,2,32,0.0,0
1415,330100141808300499,0.0,0.0,0.01,3,33,0.0,0
1416,330100141808300499,0.0,0.0,0.01,3,34,0.0,0
1417,330100141808300499,30.9,6.6,0.28,12,34,237.32,21
1418,330100141808300499,24.3,-0.5,0.26,17,33,-5.82,-6
1419,330100141808300499,24.8,-0.1,0.15,26,33,5.15,6
1420,330100141808300499,19.5,0.9,0.01,20,32,24.12,21
1421,330100141808300499,13.6,4.2,0.01,3,32,65.39,21
1422,330100141808300499,9.4,3.2,0.01,3,32,34.58,21
1423,330100141808300499,6.2,2.1,0.01,2,32,15.21,16
1424,330100141808300499,0.0,0.0,0.01,3,32,0.0,0
1425,330100141808300499,0.0,0.0,0.01,2,32,0.0,0
1426,330100141808300499,0.0,0.0,0.01,2,32,0.0,0
1427,330100141808300499,51.4,0.9,0.01,2,30,98.68,21
1428,330100141808300499,33.5,2.1,0.27,3,30,93.16,21
1429,330100141808300499,49.4,-0.4,0.01,3,29,21.19,21
1430,330100141808300499,50.5,0.9,0.01,2,30,95.55,21
1431,330100141808300499,49.5,1.3,0.01,3,30,113.95,21
1432,330100141808300499,37.2,2.2,0.09,3,30,110.48,21
1433,330100141808300499,2.5,-6.4,0.02,3,34,-17.27,-18
1434,330100141808300499,8.9,-3.4,0.02,3,33,-31.9,-21
1435,330100141808300499,12.3,-0.8,0.03,4,33,-8.64,-9
1436,330100141808300499,35.3,-2.4,0.01,3,28,-75.25,-21
1437,330100141808300499,51.1,-0.8,0.01,2,30,2.07,3
1438,330100141808300499,47.2,2.8,0.02,2,30,183.36,21
1439,330100141808300499,7.9,-3.5,0.02,2,27,-29.22,-21
1440,330100141808300499,0.0,0.0,0.01,3,32,0.0,0
1441,330100141808300499,0.0,-0.1,0.01,2,34,0.0,0
1442,330100141808300499,0.0,0.0,0.02,2,28,0.0,0
1443,330100141808300499,0.1,0.0,0.02,2,28,0.01,1
1444,330100141808300499,0.1,-1.0,0.01,2,28,-0.1,-1
1445,330100141808300499,26.0,1.2,0.01,3,29,43.06,21
1446,330100141808300499,22.7,0.9,0.01,2,29,29.0,21
1447,330100141808300499,2.5,0.4,0.01,2,29,1.43,2
1448,330100141808300499,0.0,0.0,0.01,3,29,0.0,0
1449,330100141808300499,0.0,0.0,0.01,3,29,0.0,0
1450,330100141808300499,0.0,0.0,0.01,2,29,0.0,0
1451,330100141808300499,0.0,0.0,0.01,3,29,0.0,0
1452,330100141808300499,0.0,0.0,0.01,3,29,0.0,0
1453,330100141808300499,0.0,-1.4,0.01,3,30,0.0,0
1454,330100141808300499,13.6,1.5,0.02,2,29,24.99,21
1455,330100141808300499,7.0,4.5,0.01,2,29,35.68,21
1456,330100141808300499,0.0,0.0,0.01,2,28,0.0,0
1457,330100141808300499,0.0,0.0,0.02,2,28,0.0,0
1458,330100141808300499,4.2,-3.7,0.01,2,28,-16.52,-17
1459,330100141808300499,15.0,-4.7,0.02,2,27,-74.55,-21
1460,330100141808300499,19.7,-2.9,0.02,2,27,-57.93,-21
1461,330100141808300499,22.6,-1.0,0.02,2,27,-18.39,-19
1462,330100141808300499,0.0,0.0,0.01,2,30,0.0,0
1463,330100141808300499,0.0,0.0,0.02,2,31,0.0,0
1464,330100141808300499,23.6,-5.6,0.01,2,27,-138.29,-21
1465,330100141808300499,29.2,-4.7,0.02,1,27,-139.59,-21
1466,330100141808300499,34.9,-0.7,0.01,2,28,-9.43,-10
1467,330100141808300499,35.6,-0.1,0.02,2,28,14.41,15
1468,330100141808300499,35.6,0.5,0.02,2,28,37.9,21
1469,330100141808300499,35.1,0.6,0.01,2,28,40.86,21
1470,330100141808300499,34.5,0.2,0.02,2,28,24.55,21
1471,330100141808300499,34.3,-0.3,0.01,2,28,5.4,6
1472,330100141808300499,39.9,-0.8,0.01,2,28,-10.66,-11
1473,330100141808300499,49.3,-0.1,0.01,2,29,37.27,21
1474,330100141808300499,50.4,-0.7,0.01,3,29,6.51,7
1475,330100141808300499,51.7,0.3,0.01,2,30,65.62,21
1476,330100141808300499,49.6,0.1,0.01,2,30,48.85,21
1477,330100141808300499,48.2,1.0,0.01,3,30,93.2,21
1478,330100141808300499,35.0,1.5,0.2,2,30,75.32,21
1479,330100141808300499,31.4,2.4,0.21,3,30,96.39,21
1480,330100141808300499,29.0,0.9,0.05,3,30,39.9,21
1481,330100141808300499,37.7,-2.2,0.01,2,28,-70.08,-21
1482,330100141808300499,40.7,-2.2,0.01,3,28,-72.76,-21
1483,330100141808300499,49.1,-0.5,0.01,2,29,15.22,16
1484,330100141808300499,49.6,0.3,0.01,2,29,59.77,21
1485,330100141808300499,49.8,-0.4,0.01,3,29,21.96,21
1486,330100141808300499,50.2,-0.2,0.01,2,29,33.79,21
1487,330100141808300499,51.9,0.2,0.01,2,30,60.49,21
1488,330100141808300499,34.6,0.5,0.02,2,28,36.11,21
1489,330100141808300499,2.5,-5.0,0.01,3,31,-13.42,-14
1490,330100141808300499,7.5,-1.7,0.01,2,31,-12.91,-13
1491,330100141808300499,9.2,-3.5,0.01,2,31,-33.97,-21
1492,330100141808300499,17.3,-3.1,0.01,3,30,-55.15,-21
1493,330100141808300499,21.4,-2.8,0.02,3,30,-60.13,-21
1494,330100141808300499,28.4,-2.8,0.01,3,30,-76.81,-21
1495,330100141808300499,31.9,0.6,0.01,3,30,35.07,21
1496,330100141808300499,31.3,0.5,0.01,2,30,30.61,21
1497,330100141808300499,30.8,0.0,0.01,3,31,12.89,13
1498,330100141808300499,30.9,0.1,0.01,3,32,16.39,17
1499,330100141808300499,30.7,0.0,0.02,3,32,12.79,13
1500,330100141808300499,30.7,0.0,0.02,3,33,12.79,13
1501,330100141808300499,30.7,-0.5,0.01,3,34,-4.09,-5
1502,330100141808300499,31.2,-0.5,0.01,3,35,-3.87,-4
1503,330100141808300499,31.7,-0.4,0.03,3,35,-0.14,-1
1504,330100141808300499,32.1,0.0,0.05,3,36,14.23,15
1505,330100141808300499,32.1,0.4,0.06,3,37,28.35,21
1506,330100141808300499,31.7,-0.4,0.08,4,38,-0.14,-1
1507,330100141808300499,32.1,0.3,0.09,3,39,24.82,21
1508,330100141808300499,30.6,-2.1,0.11,4,39,-57.99,-21
1509,330100141808300499,33.0,1.5,0.11,5,38,69.66,21
1510,330100141808300499,31.5,-1.9,0.14,5,37,-52.24,-21
1511,330100141808300499,33.4,-2.1,0.28,6,36,-61.49,-21
1512,330100141808300499,28.1,2.1,0.02,2,29,75.32,21
1513,330100141808300499,24.8,2.1,0.01,3,29,65.17,21
1514,330100141808300499,19.1,1.7,0.01,2,29,40.34,21
1515,330100141808300499,12.1,1.9,0.02,2,29,27.42,21
1516,330100141808300499,2.1,1.8,0.01,3,29,4.44,5
1517,330100141808300499,0.0,0.0,0.02,3,33,0.0,0
1518,330100141808300499,0.0,0.0,0.01,2,29,0.0,0
1519,330100141808300499,0.0,0.0,0.02,3,29,0.0,0
1520,330100141808300499,0.0,0.0,0.02,2,29,0.0,0
1521,330100141808300499,0.0,0.0,0.02,2,29,0.0,0
1522,330100141808300499,0.0,0.0,0.01,2,29,0.0,0
1523,330100141808300499,0.0,-0.1,0.01,2,28,0.0,0
1524,330100141808300499,1.1,-3.1,0.01,2,28,-3.61,-4
1525,330100141808300499,13.7,-1.3,0.02,2,27,-17.01,-18
1526,330100141808300499,21.8,2.7,0.02,3,28,70.75,21
1527,330100141808300499,18.6,5.0,0.02,7,32,106.7,21
1528,330100141808300499,0.0,0.0,0.01,2,32,0.0,0
1529,330100141808300499,35.5,4.6,0.29,8,35,197.83,21
1530,330100141808300499,24.9,4.8,0.01,33,32,139.42,21
1531,330100141808300499,20.1,0.6,0.01,32,32,18.37,19
1532,330100141808300499,0.0,0.0,0.01,3,31,0.0,0
1533,330100141808300499,0.0,0.0,0.01,2,32,0.0,0
1534,330100141808300499,16.6,3.0,0.01,2,29,58.35,21
1535,330100141808300499,0.3,0.3,0.01,3,29,0.14,1
1536,330100141808300499,0.0,0.0,0.01,3,30,0.0,0
1537,330100141808300499,1.4,0.7,0.01,2,30,1.26,2
1538,330100141808300499,0.7,0.7,0.01,3,30,0.63,1
1539,330100141808300499,0.0,0.0,0.01,3,31,0.0,0
1540,330100141808300499,0.0,-0.1,0.02,3,31,0.0,0
1541,330100141808300499,1.0,-1.5,0.01,3,34,-1.52,-2
1542,330100141808300499,35.0,-0.3,0.02,2,28,6.02,7
1543,330100141808300499,34.1,-0.4,0.01,2,27,1.47,2
1544,330100141808300499,34.1,0.2,0.02,2,28,23.98,21
1545,330100141808300499,33.9,-0.2,0.01,2,28,8.78,9
1546,330100141808300499,0.0,0.0,0.01,3,33,0.0,0
1547,330100141808300499,0.0,0.0,0.01,2,32,0.0,0
1548,330100141808300499,0.0,0.0,0.01,2,32,0.0,0
1549,330100141808300499,0.0,0.0,0.01,3,32,0.0,0
1550,330100141808300499,17.4,0.8,0.01,3,29,19.2,20
1551,330100141808300499,10.2,3.2,0.01,3,29,37.57,21
1552,330100141808310064,0.0,0.0,0.01,3,6,0.0,0
1553,330100141808310064,0.0,0.0,0.02,2,6,0.0,0
1554,330100141808310064,31.5,-0.5,0.03,9,14,-3.73,-4
1555,330100141808310064,32.0,-0.6,0.04,12,13,-7.0,-8
1556,330100141808310064,0.1,0.1,0.04,4,6,0.02,1
1557,330100141808310064,0.0,0.0,0.01,2,8,0.0,0
1558,330100141808310064,14.5,0.3,0.04,3,8,7.62,8
1559,330100141808310064,14.5,5.1,0.02,4,7,84.18,21
1560,330100141808310064,8.7,1.9,0.04,2,8,19.53,20
1561,330100141808310064,0.0,0.0,0.04,3,6,0.0,0
1562,330100141808310064,34.7,0.1,0.04,23,11,21.02,21
1563,330100141808310064,34.6,0.0,0.04,26,11,17.08,18
1564,330100141808310064,34.6,0.0,0.04,31,11,17.08,18
1565,330100141808310064,34.6,0.3,0.04,41,11,28.49,21
1566,330100141808310064,34.3,0.0,0.02,50,10,16.71,17
1567,330100141808310064,34.3,-0.3,0.03,44,10,5.4,6
1568,330100141808310064,34.6,-0.3,0.04,22,10,5.66,6
1569,330100141808310064,34.9,-0.9,0.04,7,10,-17.11,-18
1570,330100141808310064,21.7,-2.8,0.04,12,9,-60.89,-21
1571,330100141808310064,34.7,-0.2,0.03,14,11,9.56,10
1572,330100141808310064,0.0,-0.4,0.01,2,8,0.0,0
1573,330100141808310064,13.8,-0.3,0.03,4,7,-1.94,-2
1574,330100141808310064,14.1,-0.1,0.03,4,7,1.16,2
1575,330100141808310064,0.1,0.1,0.01,2,6,0.02,1
1576,330100141808310064,0.0,0.0,0.02,3,5,0.0,0
1577,330100141808310064,25.8,3.1,0.02,15,9,96.57,21
1578,330100141808310064,12.8,4.1,0.03,3,8,60.05,21
1579,330100141808310064,1.3,1.2,0.04,3,7,1.89,2
1580,330100141808310064,0.0,0.0,0.04,3,6,0.0,0
1581,330100141808310064,0.0,0.0,0.04,4,6,0.0,0
1582,330100141808310064,0.0,0.0,0.04,16,8,0.0,0
1583,330100141808310064,0.0,0.0,0.04,15,8,0.0,0
1584,330100141808310064,0.0,0.0,0.04,13,9,0.0,0
1585,330100141808310064,0.0,-0.1,0.04,10,9,0.0,0
1586,330100141808310064,0.1,-1.0,0.03,7,9,-0.1,-1
1587,330100141808310064,1.1,-4.4,0.04,6,9,-5.18,-6
1588,330100141808310064,5.5,-3.1,0.03,8,9,-17.98,-18
1589,330100141808310064,8.6,-2.7,0.04,10,9,-24.21,-21
1590,330100141808310064,11.3,-2.0,0.04,9,9,-22.93,-21
1591,330100141808310064,13.3,-3.5,0.04,9,9,-48.74,-21
1592,330100141808310064,16.8,-3.6,0.04,7,9,-62.88,-21
1593,330100141808310064,20.4,-2.7,0.03,6,9,-55.33,-21
1594,330100141808310064,32.6,0.4,0.04,17,12,29.11,21
1595,330100141808310064,28.4,2.6,0.04,32,9,91.89,21
1596,330100141808310064,22.7,2.3,0.01,9,8,63.96,21
1597,330100141808310064,15.8,1.3,0.02,4,7,25.87,21
1598,330100141808310064,0.0,0.0,0.01,2,6,0.0,0
1599,330100141808310064,15.1,2.3,0.03,3,7,41.24,21
1600,330100141808310064,6.8,2.4,0.04,3,7,18.94,19
1601,330100141808310064,4.4,3.1,0.04,4,7,15.61,16
1602,330100141808310064,24.7,2.1,0.03,2,10,64.87,21
1603,330100141808310064,5.2,3.7,0.04,8,10,21.89,21
1604,330100141808310064,0.0,0.0,0.04,15,9,0.0,0
1605,330100141808310064,0.0,0.0,0.03,15,9,0.0,0
1606,330100141808310064,0.0,0.0,0.04,16,10,0.0,0
1607,330100141808310064,0.0,0.0,0.04,14,10,0.0,0
1608,330100141808310064,0.0,0.0,0.04,14,9,0.0,0
1609,330100141808310064,0.0,0.0,0.03,17,9,0.0,0
1610,330100141808310064,20.6,1.7,0.04,1,10,43.88,21
1611,330100141808310064,8.1,-0.5,0.03,5,9,-3.23,-4
1612,330100141808310064,7.9,2.7,0.04,7,9,24.65,21
1613,330100141808310064,1.5,1.3,0.04,10,10,2.34,3
1614,330100141808310064,0.2,0.2,0.04,11,9,0.07,1
1615,330100141808310064,0.0,0.0,0.04,13,9,0.0,0
1616,330100141808310064,0.0,0.0,0.03,16,10,0.0,0
1617,330100141808310064,0.0,0.0,0.03,15,10,0.0,0
1618,330100141808310064,0.0,0.0,0.04,14,9,0.0,0
1619,330100141808310064,0.0,0.0,0.04,15,9,0.0,0
1620,330100141808310064,0.0,0.0,0.04,16,9,0.0,0
1621,330100141808310064,0.0,0.0,0.04,18,9,0.0,0
1622,330100141808310064,47.8,-1.3,0.04,3,11,-29.06,-21
1623,330100141808310064,49.8,0.0,0.03,2,12,43.87,21
1624,330100141808310064,36.6,2.0,0.03,3,10,100.16,21
1625,330100141808310064,34.6,2.1,0.03,4,10,97.0,21
1626,330100141808310064,49.8,0.0,0.04,3,12,43.87,21
1627,330100141808310064,48.6,1.7,0.03,6,10,131.96,21
1628,330100141808310064,46.9,1.7,0.03,6,10,125.05,21
1629,330100141808310064,45.2,1.5,0.04,5,10,108.43,21
1630,330100141808310064,43.7,1.7,0.03,4,10,112.69,21
1631,330100141808310064,6.5,-2.3,0.03,2,8,-15.5,-16
1632,330100141808310064,11.5,-1.8,0.04,2,8,-20.79,-21
1633,330100141808310064,13.3,-1.4,0.04,2,8,-18.02,-19
1634,330100141808310064,32.2,0.8,0.04,27,11,42.67,21
1635,330100141808310064,0.0,0.0,0.03,3,6,0.0,0
1636,330100141808310064,0.0,0.0,0.03,3,6,0.0,0
1637,330100141808310064,0.0,0.0,0.04,2,6,0.0,0
1638,330100141808310064,42.6,-1.2,0.04,3,10,-27.26,-21
1639,330100141808310064,43.8,-1.8,0.03,3,10,-55.57,-21
1640,330100141808310064,45.6,-2.2,0.04,3,11,-75.7,-21
1641,330100141808310064,49.1,-0.4,0.04,3,11,20.63,21
1642,330100141808310064,49.5,-0.2,0.04,4,11,32.27,21
1643,330100141808310064,49.7,-0.1,0.04,3,12,38.17,21
1644,330100141808310064,49.8,0.0,0.03,2,12,43.87,21
1645,330100141808310064,49.8,-0.2,0.04,3,12,32.92,21
1646,330100141808310064,50.5,0.6,0.04,4,11,78.89,21
1647,330100141808310064,49.9,1.3,0.03,6,10,115.47,21
1648,330100141808310064,0.0,0.0,0.03,10,11,0.0,0
1649,330100141808310064,0.0,0.0,0.04,11,11,0.0,0
1650,330100141808310064,34.6,-0.1,0.04,14,10,13.27,14
1651,330100141808310064,30.9,3.0,0.03,3,10,114.96,21
1652,330100141808310064,27.9,3.2,0.03,2,10,108.45,21
1653,330100141808310064,22.6,1.4,0.04,3,10,41.27,21
1654,330100141808310064,21.2,0.6,0.04,3,9,19.67,20
1655,330100141808310064,18.9,3.7,0.04,1,10,81.46,21
1656,330100141808310064,15.2,-0.3,0.04,3,10,-1.95,-2
1657,330100141808310064,15.5,3.1,0.04,3,9,56.03,21
1658,330100141808310064,12.4,4.3,0.04,4,9,60.86,21
1659,330100141808310064,8.6,0.7,0.03,6,9,7.95,8
1660,330100141808310064,0.0,0.0,0.04,16,10,0.0,0
1661,330100141808310064,0.0,0.0,0.04,18,8,0.0,0
1662,330100141808310064,0.0,0.0,0.03,10,10,0.0,0
1663,330100141808310064,0.0,0.0,0.03,9,10,0.0,0
1664,330100141808310064,0.0,-0.1,0.03,9,10,0.0,0
1665,330100141808310064,0.1,-1.9,0.04,8,9,-0.2,-1
1666,330100141808310064,2.0,-4.2,0.03,8,9,-8.97,-9
1667,330100141808310064,6.2,-2.2,0.04,11,9,-14.11,-15
1668,330100141808310064,0.0,0.0,0.04,3,7,0.0,0
1669,330100141808310064,0.0,0.0,0.04,4,7,0.0,0
1670,330100141808310064,0.0,0.0,0.04,4,8,0.0,0
1671,330100141808310064,0.0,0.0,0.04,4,8,0.0,0
1672,330100141808310064,0.0,0.0,0.04,2,8,0.0,0
1673,330100141808310064,0.0,0.0,0.04,3,8,0.0,0
1674,330100141808310064,0.0,0.0,0.04,2,8,0.0,0
1675,330100141808310064,0.0,0.0,0.02,2,8,0.0,0
1676,330100141808310064,6.1,4.4,0.01,3,7,30.4,21
1677,330100141808310064,1.7,1.6,0.01,1,6,3.22,4
1678,330100141808310064,0.0,0.0,0.01,1,6,0.0,0
1679,330100141808310064,0.0,0.0,0.02,2,6,0.0,0
1680,330100141808310064,0.0,0.0,0.02,2,6,0.0,0
1681,330100141808310064,0.0,0.0,0.02,2,6,0.0,0
1682,330100141808310064,20.4,3.1,0.01,7,8,74.82,21
1683,330100141808310064,0.0,0.0,0.03,3,6,0.0,0
1684,330100141808310064,23.1,-2.3,0.04,6,9,-51.67,-21
1685,330100141808310064,25.4,-2.8,0.04,6,9,-69.93,-21
1686,330100141808310064,28.2,-2.5,0.04,6,10,-67.06,-21
1687,330100141808310064,32.0,0.0,0.04,11,10,14.12,15
1688,330100141808310064,31.8,0.2,0.04,17,11,20.91,21
1689,330100141808310064,31.5,0.2,0.04,8,11,20.53,21
1690,330100141808310064,31.3,0.0,0.04,11,11,13.39,14
1691,330100141808310064,31.4,0.1,0.03,11,11,16.95,17
1692,330100141808310064,31.1,0.0,0.02,13,12,13.19,14
1693,330100141808310064,31.3,-0.1,0.05,9,13,9.95,10
1694,330100141808310064,31.4,-0.1,0.06,6,13,10.04,11
1695,330100141808310064,31.5,0.1,0.05,3,14,17.06,18
1696,330100141808310064,31.2,0.0,0.02,4,14,13.29,14
1697,330100141808310064,31.2,-0.2,0.02,5,14,6.43,7
1698,330100141808310064,31.4,-0.1,0.02,7,14,10.04,11
1699,330100141808310064,0.0,0.0,0.04,18,8,0.0,0
1700,330100141808310064,50.3,-0.2,0.03,2,12,34.01,21
1701,330100141808310064,50.5,-0.4,0.03,1,12,23.34,21
1702,330100141808310064,50.9,0.4,0.04,2,11,68.94,21
1703,330100141808310064,42.0,1.7,0.03,3,10,106.46,21
1704,330100141808310064,0.0,0.0,0.04,4,7,0.0,0
1705,330100141808310064,0.0,0.0,0.01,3,8,0.0,0
1706,330100141808310064,31.4,1.0,0.05,37,11,48.03,21
1707,330100141808310064,30.4,2.0,0.04,41,10,79.38,21
1708,330100141808310064,17.3,2.2,0.04,5,7,45.71,21
1709,330100141808310064,8.8,-2.7,0.04,2,8,-24.77,-21
1710,330100141808310064,14.7,0.2,0.04,2,8,6.13,7
1711,330100141808310064,0.0,0.0,0.01,2,6,0.0,0
1712,330100141808310064,32.5,1.6,0.03,5,10,71.86,21
1713,330100141808310064,30.7,-1.3,0.04,8,10,-31.11,-21
1714,330100141808310064,32.0,0.2,0.03,15,10,21.16,21
1715,330100141808310064,31.6,0.1,0.04,12,11,17.18,18
1716,330100141808310064,31.3,-0.1,0.04,12,11,9.95,10
1717,330100141808310064,31.3,0.2,0.01,11,12,20.28,21
1718,330100141808310064,31.1,-0.2,0.04,14,13,6.35,7
1719,330100141808310064,31.5,0.0,0.06,5,13,13.6,14
1720,330100141808310064,31.4,0.2,0.04,3,14,20.4,21
1721,330100141808310064,8.4,-2.5,0.04,12,9,-21.81,-21
1722,330100141808310064,10.9,-2.0,0.03,13,9,-22.15,-21
1723,330100141808310064,12.9,-3.1,0.03,13,9,-41.64,-21
1724,330100141808310064,16.0,-3.3,0.03,11,9,-54.73,-21
1725,330100141808310064,19.3,-2.4,0.04,12,9,-46.23,-21
1726,330100141808310064,24.5,-4.4,0.04,13,9,-110.9,-21
1727,330100141808310064,34.9,0.0,0.04,16,11,17.44,18
1728,330100141808310064,34.9,0.2,0.04,21,11,25.12,21
1729,330100141808310064,35.8,-2.4,0.04,5,10,-75.93,-21
1730,330100141808310064,38.2,-2.5,0.03,4,10,-83.17,-21
1731,330100141808310064,40.7,-1.9,0.03,2,10,-59.33,-21
1732,330100141808310064,50.0,-0.3,0.04,2,12,27.85,21
1733,330100141808310064,28.9,-3.6,0.03,13,9,-103.34,-21
1734,330100141808310064,32.5,-1.9,0.03,14,9,-53.27,-21
1735,330100141808310064,34.4,-0.3,0.04,15,10,5.48,6
1736,330100141808310064,34.7,0.1,0.04,15,10,21.02,21
1737,330100141808310064,0.0,0.0,0.04,11,11,0.0,0
1738,330100141808310064,40.3,1.8,0.03,3,10,104.88,21
1739,330100141808310064,38.5,1.9,0.03,2,10,102.78,21
1740,330100141808310064,0.4,-2.7,0.01,3,8,-1.14,-2
1741,330100141808310064,3.1,-3.4,0.02,1,8,-11.18,-12
1742,330100141808310064,14.2,0.5,0.03,3,8,10.55,11
1743,330100141808310064,13.7,-0.1,0.03,3,8,1.08,2
1744,330100141808310064,14.2,-1.6,0.03,4,7,-22.25,-21
1745,330100141808310064,9.4,3.3,0.01,4,7,35.61,21
1746,330100141808310074,24.8,2.1,0.02,10,6,65.17,21
1747,330100141808310074,12.8,3.4,0.01,8,6,50.19,21
1748,330100141808310074,8.0,3.0,0.01,9,6,27.61,21
1749,330100141808310074,9.8,1.8,0.02,5,6,20.98,21
1750,330100141808310074,0.0,0.0,0.01,1,6,0.0,0
1751,330100141808310074,9.3,3.4,0.01,9,6,36.25,21
1752,330100141808310074,0.0,0.0,0.01,5,5,0.0,0
1753,330100141808310074,0.0,0.0,0.01,6,5,0.0,0
1754,330100141808310074,8.0,-3.0,0.02,5,4,-25.19,-21
1755,330100141808310074,11.4,2.1,0.01,6,6,28.29,21
1756,330100141808310074,5.9,1.9,0.01,1,6,13.17,14
1757,330100141808310074,0.0,0.0,0.01,10,5,0.0,0
1758,330100141808310074,0.0,0.0,0.01,1,5,0.0,0
1759,330100141808310074,0.0,0.0,0.01,5,5,0.0,0
1760,330100141808310074,0.0,0.0,0.01,1,5,0.0,0
1761,330100141808310074,0.0,0.0,0.02,9,5,0.0,0
1762,330100141808310074,0.0,0.0,0.01,10,4,0.0,0
1763,330100141808310074,16.4,-0.7,0.01,6,4,-9.13,-10
1764,330100141808310074,16.0,0.4,0.01,5,4,10.39,11
1765,330100141808310074,15.6,-1.4,0.02,1,4,-20.82,-21
1766,330100141808310074,17.0,-0.5,0.01,1,4,-5.62,-6
1767,330100141808310074,17.5,3.9,0.01,9,4,79.0,21
1768,330100141808310074,7.8,2.9,0.02,5,4,26.05,21
1769,330100141808310074,4.9,1.9,0.01,9,4,10.92,11
1770,330100141808310074,3.0,2.4,0.01,5,3,8.32,9
1771,330100141808310074,0.6,0.6,0.02,2,3,0.48,1
1772,330100141808310074,0.0,0.0,0.02,6,3,0.0,0
1773,330100141808310074,0.0,0.0,0.01,2,4,0.0,0
1774,330100141808310074,0.0,0.0,0.02,6,4,0.0,0
1775,330100141808310074,34.6,-0.5,0.01,1,7,-1.95,-2
1776,330100141808310074,0.0,0.0,0.01,5,6,0.0,0
1777,330100141808310074,0.0,0.0,0.01,5,6,0.0,0
1778,330100141808310074,0.3,-1.6,0.01,2,6,-0.49,-1
1779,330100141808310074,23.2,3.5,0.01,9,5,96.15,21
1780,330100141808310074,19.7,3.9,0.01,1,5,89.42,21
1781,330100141808310074,12.6,1.2,0.01,5,6,18.9,19
1782,330100141808310074,4.0,2.5,0.01,5,6,11.55,12
1783,330100141808310074,0.1,0.1,0.01,6,5,0.02,1
1784,330100141808310074,0.0,0.0,0.01,5,5,0.0,0
1785,330100141808310074,0.0,0.0,0.01,10,5,0.0,0
1786,330100141808310074,0.0,0.0,0.01,9,5,0.0,0
1787,330100141808310074,0.0,0.0,0.01,9,5,0.0,0
1788,330100141808310074,0.0,0.0,0.01,6,4,0.0,0
1789,330100141808310074,0.0,0.0,0.02,6,4,0.0,0
1790,330100141808310074,0.0,0.0,0.01,5,4,0.0,0
1791,330100141808310074,0.0,0.0,0.01,9,4,0.0,0
1792,330100141808310074,0.7,-1.8,0.02,9,4,-1.29,-2
1793,330100141808310074,27.9,2.1,0.01,5,5,74.69,21
1794,330100141808310074,0.0,0.0,0.02,5,6,0.0,0
1795,330100141808310074,11.0,-2.7,0.01,9,4,-30.82,-21
1796,330100141808310074,13.7,-1.2,0.01,9,4,-15.5,-16
1797,330100141808310074,14.9,-0.5,0.01,6,4,-5.23,-6
1798,330100141808310074,15.4,-1.0,0.01,1,4,-13.8,-14
1799,330100141808310074,2.5,-2.4,0.01,10,4,-6.27,-7
1800,330100141808310074,34.1,0.0,0.01,1,7,16.48,17
1801,330100141808310074,35.1,-0.9,0.01,3,7,-17.06,-18
1802,330100141808310074,44.1,-2.0,0.01,3,6,-65.3,-21
1803,330100141808310074,46.1,-2.5,0.01,6,6,-91.1,-21
1804,330100141808310074,48.6,-1.8,0.02,9,6,-55.15,-21
1805,330100141808310074,50.4,-0.4,0.02,9,6,23.14,21
1806,330100141808310074,50.8,0.1,0.01,3,6,51.88,21
1807,330100141808310074,50.7,0.1,0.01,5,6,51.63,21
1808,330100141808310074,50.6,0.0,0.02,3,6,45.8,21
1809,330100141808310074,50.6,0.2,0.02,8,6,56.94,21
1810,330100141808310074,50.4,0.5,0.01,4,6,73.04,21
1811,330100141808310074,49.9,-0.3,0.02,8,6,27.64,21
1812,330100141808310074,50.2,-1.3,0.01,1,6,-26.95,-21
1813,330100141808310074,51.5,-0.1,0.01,3,6,42.38,21
1814,330100141808310074,48.3,2.6,0.01,2,6,178.54,21
1815,330100141808310074,45.7,2.5,0.02,7,6,160.53,21
1816,330100141808310074,43.2,1.5,0.02,3,5,101.33,21
1817,330100141808310074,41.7,1.4,0.01,7,5,91.62,21
1818,330100141808310074,40.3,1.3,0.02,5,5,82.71,21
1819,330100141808310074,39.0,2.0,0.02,5,6,108.86,21
1820,330100141808310074,37.0,1.9,0.02,3,6,97.51,21
1821,330100141808310074,35.1,1.7,0.01,5,6,83.33,21
1822,330100141808310074,33.4,1.7,0.01,1,5,78.12,21
1823,330100141808310074,31.7,1.7,0.01,10,5,73.08,21
1824,330100141808310074,30.0,1.7,0.01,2,5,68.21,21
1825,330100141808310074,28.3,1.9,0.01,6,6,69.73,21
1826,330100141808310074,26.4,1.6,0.01,1,6,55.51,21
1827,330100141808310074,37.9,-2.0,0.01,3,7,-61.94,-21
1828,330100141808310074,41.7,-1.3,0.01,2,7,-32.23,-21
1829,330100141808310074,25.8,2.6,0.01,5,5,82.38,21
1830,330100141808310074,15.8,3.2,0.01,10,5,58.89,21
1831,330100141808310074,1.5,1.4,0.01,1,6,2.51,3
1832,330100141808310074,0.0,0.0,0.01,5,5,0.0,0
1833,330100141808310074,0.0,0.0,0.01,6,4,0.0,0
1834,330100141808310074,0.0,0.0,0.01,5,4,0.0,0
